date,ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density
2017-05-10 00:00:00,0.030084491485652332,0.1080528233253853,0.4123159303882173,0.4774686121471496,0.3094912655942824,0.4350718211129444,0.38211059460919733,0.14296527414104948
2017-06-29 23:00:00,0.9269357492859848,0.45653470766133747,0.5631414547077104,0.7157298958718278,0.6173910060416723,0.38890804353061614,0.3352055104657099,0.6729148758137208
2017-08-18 16:00:00,0.9202213058440157,0.4562677986148687,0.36813922356091094,0.5988141442259683,0.6674898555756377,0.33838577369538897,0.6099377613238539,0.6443441865768983
2017-07-21 03:00:00,0.9252765268787432,0.22076473912470318,0.0,0.8028067399410278,0.7031941864652319,0.736886312756299,0.8733367077619955,0.657828074432474
2017-07-27 01:00:00,0.4698235443644566,0.34311664015579096,0.6287371709058361,0.6347631799238508,0.5333329288594032,0.5865848300868347,0.48426725099030576,0.8088967621175314
2017-07-21 06:00:00,0.9297188532046794,0.21887365948388288,0.0,0.6882803819267586,0.7079057962948868,0.5817208725058121,0.6022840698963083,0.8015952511454124
2017-06-15 04:00:00,0.9218598172909004,0.4596506077835514,0.2159750111557345,0.4027729922354473,0.3718632149311922,0.4135986737139516,0.488101283391488,0.24133969948498002
2017-06-09 14:00:00,0.930772666792416,0.2368428385651689,0.921909861668898,0.764544086825584,0.5961732210001305,0.6617643786445156,0.6933527274544403,0.664352340135934
2017-06-13 18:00:00,0.9210576293950357,0.4629044956232072,0.921909861668898,0.6294966637086786,0.48399283394194687,0.6258859968479077,0.4952591950174785,0.296328169374695
2017-07-11 04:00:00,0.9145164593370587,0.6149914933392552,0.2824631860776425,0.9160102758775834,0.6038542865117182,0.45154468379160906,0.7375478061452181,0.5795562551863054
2017-05-12 19:00:00,0.025724509941869058,0.40595167189553244,0.4123159303882173,0.361174016314274,0.2917489204522764,0.07843961868352207,0.37268078961002216,0.2970385233524889
2017-07-10 12:00:00,0.9221460776971842,0.45849934718845786,0.5546630968317683,0.32294825596797644,0.46430346766808794,0.43972560768741614,0.5650101341480267,0.6679423979691703
2017-05-29 03:00:00,0.9341035381831079,0.6723989323113913,0.921909861668898,0.24163684221650392,0.17640256565522866,0.4172943692112462,0.6071203475610875,0.14921857280844586
2017-07-09 18:00:00,0.9179005803535482,0.4554060626927766,0.33154841588576756,0.6212770453870725,0.263743659325667,0.4022259066971728,0.42716877268040593,0.5586127496710943
2017-06-20 00:00:00,0.926947028025847,0.28434721163022475,0.25390450691656224,0.4781686420098052,0.598412934389341,0.6024964833987151,0.48532379566990086,0.5492533743060999
2017-06-22 05:00:00,0.9331593180145242,0.28601444209731586,0.3926818384649741,0.37053766594251114,0.6706771992991928,0.6550908405819688,0.3373584968289692,0.6404613385816055
2017-05-03 21:00:00,0.9180334798413349,0.26886736249162113,0.3824185631414508,0.34775866744267053,0.5795600478876487,0.7123839438607942,0.4810667214549153,0.7968187174862379
2017-06-14 17:00:00,0.9166059207545268,0.4915717372331464,0.921909861668898,0.3230963932742117,0.4244026892523787,0.5733943678779615,0.6021967552738842,0.19731689683394654
2017-06-09 11:00:00,0.9202926214159408,0.2192696999929583,0.921909861668898,0.6982735644088143,0.5906958674133709,0.6223309420993971,0.654390428313778,0.6138775684291453
2017-04-28 20:00:00,0.9094070404638996,0.2620033403499204,0.5002231146809418,0.3270667056412769,0.45656474350621246,0.5442390238790288,0.46369384108171674,0.44234780332666773
2017-06-30 12:00:00,0.9377696776019554,0.4548577760273091,0.2672913877733131,0.7040354675000527,0.6127296786091914,0.5294215621789234,0.2918954832187348,0.5626383891761843
2017-07-27 06:00:00,0.4807922685934942,0.46226506789525806,0.6287371709058361,0.39110906523424877,0.5219606328526742,0.6540243803362126,0.736784129866612,0.5463387608544203
2017-05-19 23:00:00,0.9313734842664924,0.3825365024139456,0.921909861668898,0.522662366551699,0.30271370124582936,0.7790168655860766,0.4103288396234648,0.32513950367679123
2017-04-26 20:00:00,0.91828959706677,0.3779403228550808,0.5970548862115105,0.3446413406772123,0.5304536563178736,0.550081615567955,0.36470130168643056,0.6083708611504396
2017-07-04 02:00:00,0.9264217681276216,0.22204450078166407,0.549754573850955,0.5033510846447319,0.6821245669812137,0.5319574092661571,0.5198870581116954,0.635284808516422
2017-05-07 02:00:00,0.04794936664260514,0.259660679268197,0.419901829540384,0.7169130555496639,0.5734967959822848,0.47688367935814846,0.740081585311427,0.6958693992958672
2017-05-01 01:00:00,0.9181585440983385,0.1956360447089757,0.4939759036144537,0.3249585443248824,0.5218382067585421,0.5040923042652077,0.3964393684170725,0.5771914115696846
2017-07-10 10:00:00,0.9299200739086804,0.46275313377896454,0.5546630968317683,0.473744828312731,0.771551613282982,0.7151453799048494,0.4800046887594749,0.7646048177406111
2017-07-11 22:00:00,0.9211910778480317,0.6187360605990154,0.3868808567603782,0.4479046738479189,0.471130394038175,0.6857676928332782,0.6684333607039126,0.5818830360818591
2017-06-06 14:00:00,0.4664758047698995,0.2223528805656746,0.921909861668898,0.5332907476869766,0.5159860508296757,0.5106238348908024,0.6659210399700136,0.31955296069874656
2017-05-03 18:00:00,0.9183213871432737,0.260753942995249,0.3824185631414508,0.3500272269015542,0.46644600877630565,0.5833795193686128,0.3839212042803991,0.46045079382350923
2017-06-25 06:00:00,0.9199887941227982,0.45482343669813363,0.5814368585452816,0.25480965319354326,0.24033631660072177,0.4766134594925605,0.1123092533927106,0.5867690282169994
2017-05-26 06:00:00,0.9192011787580661,0.4574196370773069,0.921909861668898,0.5448898578028908,0.534226637938882,0.6324821205705057,0.5745916290665635,0.6434457712257753
2017-07-07 04:00:00,0.9190266577258469,0.4570271206834769,0.3962516733601069,0.9327261959645888,0.6722391631263585,0.48494239853355886,0.8421848133901617,0.68346140267425
2017-04-24 19:00:00,0.9303637376136898,0.2829268552860969,0.24096385542169815,0.3099614168915846,0.6818903005607767,0.7381919697045863,0.5405463307866663,0.7877825374155232
2017-05-18 10:00:00,0.026973305992526026,0.28475294017288877,0.921909861668898,0.6530122907156242,0.5002082313438481,0.5959270971830976,0.4974585826998706,0.6216256970100166
2017-07-15 22:00:00,0.906841127146347,0.4162049560579308,0.3217313699241387,0.3876389849949986,0.2730861343516665,0.32593058542116415,0.6004712824410402,0.4880000958411588
2017-05-09 20:00:00,0.022349172368805913,0.26298818390533013,0.4123159303882173,0.48578412766801654,0.4578358802545264,0.5625669094188285,0.5199175180514758,0.45096078900160835
2017-07-08 12:00:00,0.9255974719053945,0.4564551852347099,0.5368139223560808,0.4107207869124833,0.7079850347085792,0.5288364915390394,0.6126680637240423,0.6884406372148507
2017-05-18 17:00:00,0.028892089134278903,0.2590306199956832,0.921909861668898,0.3507009069680527,0.44401524536381015,0.42002714751395503,0.4241763812273379,0.41833022633304656
2017-07-04 01:00:00,0.9268863424166974,0.22132822545244712,0.549754573850955,0.5384784804789299,0.6189462129957561,0.6826094474369455,0.6868015755059361,0.6784150516195829
2017-05-28 06:00:00,0.9159262519133018,0.6160993088167122,0.921909861668898,0.4772350480478181,0.4518660984267786,0.5591303294462464,0.4631892920696598,0.5338697287451749
2017-04-25 21:00:00,0.9231195926458479,0.3871302960811223,0.49754573850960365,0.2981397695364573,0.34099596759668305,0.5230174325110122,0.5139646469411654,0.21879463178331662
2017-07-03 16:00:00,0.9213228294994597,0.22083636403095505,0.5537706381079883,0.46578940465175367,0.5541450692485888,0.5775499112167016,0.43617498416047573,0.7665264220965112
2017-06-06 10:00:00,0.47364718689387686,0.1985932124021473,0.921909861668898,0.4888811961277856,0.6296142035215507,0.5529810016936191,0.5658881876457017,0.57284640556474
2017-05-06 17:00:00,0.044921474144268794,0.2607884661913069,0.567157518964743,0.5690803624766694,0.5809360710137228,0.49574470138959764,0.6033242086026205,0.7054774210754063
2017-07-01 14:00:00,0.9243099488541597,0.4566059123004296,0.5948237394020521,0.47225821653482003,0.6540107665423345,0.5504548922591674,0.5415080692666604,0.5663815987865
2017-05-12 18:00:00,0.03471451400894715,0.26158159349957455,0.4123159303882173,0.48527184823808084,0.4312405040418987,0.5000568586444504,0.35972732999455004,0.45076574570903866
2017-05-24 23:00:00,0.47195223184178053,0.30436921039027715,0.921909861668898,0.3963351969004727,0.6915705207030796,0.3705466580153288,0.45427957094221205,0.7603292612265263
2017-06-15 20:00:00,0.9274819197682798,0.22079118531128553,0.94199018295402,0.516344528943318,0.5713212517721137,0.5382730885877373,0.5188126265656507,0.3827900051232378
2017-06-11 06:00:00,0.9294316445857431,0.4994814847572387,0.921909861668898,0.6829824672146619,0.6640143030615516,0.4657543536617675,0.6877044267048251,0.6190865306353622
2017-06-20 12:00:00,0.9243774216695839,0.25976724763766673,0.32931726907630576,0.6592428000512303,0.70228958192791,0.4761517324548923,0.5844114025988733,0.6354611582832574
2017-05-13 13:00:00,0.01842591760594886,0.25571520241717527,0.921909861668898,0.7995476310386517,0.23367004192653865,0.7224486195160882,0.5163565507348564,0.019688087432596695
2017-05-02 13:00:00,0.9345994034894064,0.2595108211923845,0.4350736278447131,0.25226887343652726,0.5688044573177268,0.5163722959359088,0.47854130497951053,0.6870688026940056
2017-05-15 00:00:00,0.03077219518138208,0.26273570840912774,0.921909861668898,0.642323942158047,0.3416254759002959,0.4840522147720694,0.5137538955179648,0.2380986974951947
2017-04-28 17:00:00,0.929937141736255,0.33141784709753425,0.5002231146809418,0.27511471581278674,0.3750409160337887,0.5367807932938312,0.5695247385879204,0.2598086776843969
2017-04-26 14:00:00,0.9314599213347805,0.37849655957431955,0.567157518964743,0.2420983332989402,0.32771577697628373,0.3721941739448674,0.374938425756867,0.6607131836447543
2017-05-20 10:00:00,0.9237576898485746,0.25971919709240476,0.921909861668898,0.46985246071477643,0.5352055821569116,0.7380840440525582,0.5115689973588827,0.3104014663488184
2017-05-02 22:00:00,0.9232531409107153,0.37036871966102985,0.4261490406068747,0.3228299556284971,0.6387074203149645,0.6132465234941192,0.3567304958619878,0.8865289474712098
2017-07-17 00:00:00,0.9236962556505034,0.26133643765640463,0.5377063810798767,0.4865551514525322,0.5953863760914694,0.5428635804188808,0.6786294553225618,0.6867525893189848
2017-06-29 06:00:00,0.9279922078879387,0.21438329312693438,0.7086122266845124,0.5092948013350426,0.6088784580286328,0.8613400074996582,0.35175640802161706,0.39778356409902244
2017-06-20 09:00:00,0.9340253355930368,0.2615062649889783,0.32931726907630576,0.5484082278873008,0.6435370642712497,0.6091364225351144,0.5129585978147415,0.5174993803381065
2017-07-10 07:00:00,0.9150548444944955,0.4580758185804667,0.5546630968317683,0.6246390817660592,0.755177556055055,0.6060893486751175,0.5307314645277812,0.7322447481371467
2017-05-21 20:00:00,0.9178766754137556,0.2644532965130761,0.921909861668898,0.6391439701410944,0.6418610500572102,0.5415433169913997,0.6964845551618772,0.505765927205231
2017-05-03 23:00:00,0.9138828536679043,0.23596342953345417,0.3824185631414508,0.33546756616830326,0.5319337634430283,0.5164136809603508,0.5143269721352514,0.7905683231959049
2017-07-15 14:00:00,0.9356429863617802,0.41555321362664543,0.5087014725569038,0.5328944467501762,0.3437433473833594,0.5814498411691389,0.6407226555251473,0.47826414728312
2017-05-29 17:00:00,0.9205127065609557,0.6144498915482965,0.921909861668898,0.6434245412738895,0.35350048326423233,0.530884644514417,0.38816190155922403,0.0610596751661963
2017-06-11 10:00:00,0.9257386557773327,0.8693839188049657,0.921909861668898,0.3432977907089916,0.3552001074065551,0.08379989332417831,0.465734540898613,0.34443239181117397
2017-05-23 00:00:00,0.9264412314397698,0.2612439745034833,0.921909861668898,0.5098652067558092,0.45379028695834706,0.5553578004515342,0.6565069440532327,0.5494815254093078
2017-05-13 18:00:00,0.031941640805618475,0.25794450956591247,0.921909861668898,0.5550113936123341,0.5709546210233881,0.4728149634236355,0.5563201659512436,0.6898714802145076
2017-06-28 17:00:00,0.9266679540732625,0.22502589352385283,0.3270861222668439,0.5708011016324043,0.5926738857004824,0.5101190998865799,0.48420209169109596,0.6734705014520181
2017-07-30 14:00:00,0.4744151393227453,0.16894452001855625,0.6287371709058361,0.5168785301578748,0.739009520110405,0.714604777879405,0.3096308630087431,0.7014276826877235
2017-05-30 17:00:00,0.9100856113747033,0.6138375141409719,0.921909861668898,0.6273262448305308,0.2961310552967439,0.2648235681231844,0.7572053562247727,0.389878905393063
2017-06-12 15:00:00,0.9217118961186159,0.4572677892991605,0.921909861668898,0.4848097878675435,0.5922358995566608,0.45208593499391164,0.5639250459786231,0.43139970349771395
2017-06-07 03:00:00,0.4671640574308354,0.4119833530512143,0.921909861668898,0.5172485756787247,0.4856572207035604,0.4482574144954556,0.5568879287754124,0.4053657031803196
2017-05-26 22:00:00,0.9332834340588847,0.6195409904100192,0.921909861668898,0.6137972902005427,0.5598602014221055,0.4771068339018389,0.8350469083404379,0.5582577979053978
2017-06-10 07:00:00,0.9189145191043483,0.22193015746973926,0.921909861668898,0.6468603863641724,0.7135741371223218,0.6244513159998412,0.7578523032775235,0.6427901464859755
2017-05-08 00:00:00,0.012167115291851136,0.2590034252082233,0.5925925925925818,0.6967982568532303,0.5869996748395598,0.38036081877231426,0.7196966553543424,0.726085118797048
2017-07-01 18:00:00,0.9116641358954409,0.4573792257632301,0.2918340026773725,0.5255893367921503,0.6479865355790121,0.4775434053363547,0.433037058657655,0.750285802253561
2017-07-02 12:00:00,0.9155131805425091,0.22070362089744447,0.6260597947344824,0.5308656874614806,0.6258152360928162,0.6470434820015192,0.5482175896723287,0.5803616533551603
2017-05-12 02:00:00,0.023810118521832388,0.2605765420982351,0.4123159303882173,0.45188390419121294,0.527224349597122,0.7202730655830272,0.6445328194129866,0.7319147961468294
2017-05-19 00:00:00,0.02719753332960745,0.2610809108455115,0.921909861668898,0.47874826631409845,0.3402189623844456,0.6783321834380106,0.5243458241681814,0.17603037638272384
2017-07-27 05:00:00,0.482290793910746,0.4591392871170076,0.6287371709058361,0.5343149006803581,0.630892083066126,0.295839532053127,0.7273290625722951,0.7085415827329405
2017-06-22 19:00:00,0.9328539935435171,0.2208737896970845,0.2927264614011665,0.4187931879545049,0.7884713583962744,0.46879574722426737,0.308879672692098,0.8333913618521028
2017-05-11 14:00:00,0.026976649689745884,0.2601908331568352,0.4123159303882173,0.0,0.6729560955138625,0.5096395204854599,0.3814121357040391,0.9125649747974159
2017-05-18 19:00:00,0.02577451568229683,0.2611521023512552,0.921909861668898,0.6127086817668433,0.48608129895029023,0.7431938773671679,0.5370092319833899,0.4934640107115671
2017-05-15 19:00:00,0.020881239385780282,0.11099291555843707,0.921909861668898,0.6462850599622635,0.5069868531098155,0.5659702190776631,0.3846461160026608,0.6678065883786121
2017-05-25 05:00:00,0.4743521580408875,0.26080356078679356,0.921909861668898,0.46468342379442057,0.47699669717005455,0.37130885900980637,0.4930614043767311,0.38041863003376536
2017-06-05 20:00:00,0.4687965801662983,0.4560082661326098,0.921909861668898,0.5237208769451152,0.5881398549414782,0.5728078399022128,0.3211487854431651,0.5725247868328767
2017-05-04 01:00:00,0.9272412234747793,0.20446807011670232,0.43596608656849756,0.2940212371276655,0.5932826940418745,0.514457224215662,0.4882605810365259,0.7869539412569004
2017-06-26 23:00:00,0.9148247781637828,0.22139494286405284,0.3913431503792974,0.760645309790371,0.6008468445339367,0.45065450003006147,0.4964093553747267,0.4430070316377039
2017-05-27 20:00:00,0.9203722712779423,0.4947863300933685,0.921909861668898,0.497047855190097,0.37142013297892235,0.40296353389789275,0.33821262373905464,0.5869417744126201
2017-06-05 10:00:00,0.48239270181688176,0.45514336945125333,0.921909861668898,0.4229187808902977,0.5808032562272298,0.59093188059768,0.4109459365159764,0.3947045377101844
2017-06-14 14:00:00,0.9174070606258982,0.5641250399076132,0.921909861668898,0.5274325412177663,0.6256302103849574,0.7496475067703072,0.2537584771271393,0.6171431922405015
2017-06-19 07:00:00,0.9181141278219076,0.25930720832017473,0.06827309236947472,0.6605816219562878,0.5141687335073345,0.5566342444413508,0.725028161115379,0.5574197423723063
2017-07-21 15:00:00,0.9261217336850426,0.2998018534948113,0.46675591253904125,0.5831026533925295,0.34788628188235926,0.3780797736004144,0.5157305394462461,0.7110030471030405
2017-05-11 02:00:00,0.030117579116295968,0.2949809842278973,0.4123159303882173,0.4924136713500899,0.5373347854792043,0.5835048916486122,0.4254484103808364,0.6966052034954412
2017-06-03 06:00:00,0.4718737298161316,0.6143307633196476,0.921909861668898,0.47219737392745004,0.4464428631703502,0.492076852162614,0.3814029599738477,0.7098163460538974
2017-05-20 03:00:00,0.9376970145699561,0.2612017726761947,0.921909861668898,0.5571995190364941,0.22210189513820056,0.7370826887547661,0.4065110099357231,0.3868978510969111
2017-06-24 18:00:00,0.9217864056699704,0.21882862085326635,0.5635876840696099,0.510761499738047,0.2642672747589674,0.6034171744484953,0.47107499009286985,0.5298663863370366
2017-06-15 00:00:00,0.9276419181752853,0.45401309156966596,0.921909861668898,0.5972809711365233,0.3763589848963759,0.5296617576150385,0.7586029128517452,0.36746289058590403
2017-05-16 04:00:00,0.02564910208378723,0.03962315359823067,0.921909861668898,0.664720089763556,0.24837661549269083,0.6076473731255244,0.3667294574671249,0.13082552151915142
2017-06-18 07:00:00,0.922784524241417,0.25884719964716335,0.1512717536814018,0.5933478233202136,0.5465531874232584,0.5363101400744745,0.5650951258007821,0.6670577212333475
2017-04-29 15:00:00,0.9302802949011186,0.25588156254568084,0.45827755466309794,0.3620471954102055,0.702690292655235,0.5387404959228278,0.5363131541221433,0.975904270555429
2017-05-01 14:00:00,0.9301791854898264,0.42615763555606684,0.37215528781793505,0.3422667474814083,0.3719893150750611,0.5002321363951664,0.5422859737344933,0.7328546525670355
2017-07-26 04:00:00,0.9270602146718421,0.3801796244822102,0.6287371709058361,0.8134432849793969,0.6868994943423644,0.6680411073547684,0.8226823215359923,0.6610361537158291
2017-05-31 21:00:00,0.9198036431277883,0.6819970116539973,0.921909861668898,0.3803398214668396,0.09605659299130223,0.630246030895793,0.43143420958620204,0.030493628851006056
2017-05-14 12:00:00,0.021300598903575534,0.26024348475193965,0.921909861668898,0.6574756240951002,0.4057996944401225,0.37751093238180333,0.5244145259961284,0.630052873543644
2017-07-09 19:00:00,0.924715135088232,0.4585071921754391,0.33154841588576756,0.7066491070820388,0.30354407706089953,0.6404445992772696,0.6845423132803324,0.7482277126374942
2017-07-19 17:00:00,0.9309627085684079,0.14252252944272592,0.13520749665327558,0.8925715694468765,0.35045065598468883,0.8385181618376797,0.755278162513317,0.7298085087656291
2017-06-02 04:00:00,0.4712962184106983,0.6171122008272506,0.921909861668898,0.5772324794141801,0.5726075914848595,0.6363726374585236,0.42237152090606667,0.4910813744620154
2017-05-06 12:00:00,0.024638407218347667,0.30233873929328586,0.5595716198125772,0.5188124791652067,0.24259254913693118,0.5140770500202624,0.4962588850144316,0.15909621042447186
2017-06-02 16:00:00,0.47556552088227066,0.6090699378143593,0.921909861668898,0.4478592601713085,0.5352967436362257,0.589922410589185,0.6273970271316047,0.6039452252393335
2017-05-02 06:00:00,0.9249791374503815,0.25999881922045537,0.3717090584560457,0.30912389253360445,0.7106008314304176,0.6684671296654584,0.40626535589324875,0.9865269228580954
2017-06-30 17:00:00,0.9272558459118523,0.45757084132136533,0.2672913877733131,0.36652505255058276,0.56420175983604,0.4883497655477532,0.2666759307127605,0.36946264739275747
2017-06-26 00:00:00,0.9307837459085535,0.4074188070389853,0.7599286033020844,0.6751999998474537,0.8047158948133357,0.6458611686556137,0.44453253539765497,0.827553126020667
2017-07-07 10:00:00,0.9138239646721878,0.5759134389497063,0.12672913877733483,0.18630656081233338,0.6730261839952565,0.15260600053112802,0.7658935531571818,0.649090521813712
2017-07-08 03:00:00,0.9299172791766758,0.5867099389971018,0.625167336010703,0.7188481845863937,0.5218478071490444,0.33203528226505846,0.3908560527439452,0.5446027404166186
2017-06-14 08:00:00,0.9225319503369109,0.5290155662498516,0.921909861668898,0.2890143659110742,0.337942191769433,0.28720353444058605,0.46939083708301493,0.2398658388538216
2017-06-02 23:00:00,0.4682818005130792,0.6123301077724953,0.921909861668898,0.3699906660422423,0.2255715353883415,0.487615384231258,0.45553159351943834,0.13789243076585417
2017-07-29 11:00:00,0.4655569368130234,0.2577342183858676,0.6287371709058361,0.6522751725575623,0.7667285572779493,0.8002605802180285,0.7486696041768744,0.7536537900100259
2017-07-18 22:00:00,0.02274133315552918,0.37233236543142884,0.706381079875056,0.6791631331640843,0.38177529435789637,0.5507234891826929,0.7340902690531003,0.6736750041190637
2017-06-01 15:00:00,0.9316163764208538,0.6146605986177178,0.921909861668898,0.46284893910064007,0.6795283933449471,0.5240350172301519,0.56375378503979,0.5805170573642527
2017-04-24 10:00:00,0.9240718975748674,0.18628191060307894,0.4185631414547073,0.32619555051860033,0.4314556682190628,0.7073698641321001,0.5809417279902326,0.38599876007618245
2017-07-13 03:00:00,0.04002225904224943,0.6597589772156379,0.26684515841143197,0.4515380052252039,0.18005798438787896,0.7812632310471326,0.47280844813394896,0.41922650206374573
2017-06-20 15:00:00,0.928678114970229,0.2602909399187246,0.32931726907630576,0.5841894238298013,0.7841014633458558,0.5828861449593012,0.46005058256457876,0.7897203578419448
2017-05-09 16:00:00,0.03230111320912295,0.25716441491737874,0.4123159303882173,0.6526173914760934,0.6107888090472056,0.5905091041712728,0.6379295167954171,0.7703092709903032
2017-05-10 04:00:00,0.02352251065547133,0.19613645316434308,0.4123159303882173,0.6897685978154314,0.5472072245838363,0.5432368571101598,0.500836500006591,0.7548844095834838
2017-05-28 01:00:00,0.9083096590005222,0.497800766340989,0.921909861668898,0.4229221530473513,0.1927652977471727,0.5318575983248734,0.45913600036886393,0.3891106690524655
2017-07-02 11:00:00,0.9274090571125649,0.2203524614188004,0.6260597947344824,0.7069564423847352,0.6893200878162639,0.5806115915560003,0.4038245535880276,0.7080539745015085
2017-06-06 02:00:00,0.45906731957926994,0.1825786127028458,0.921909861668898,0.533962009246359,0.6984697808071791,0.6271251131686172,0.3926911407080293,0.624692786569166
2017-05-01 17:00:00,0.9299678338823281,0.264378830425714,0.44087460954930774,0.11220660167512131,0.5757448498867043,0.35097745140327924,0.6974080517536965,0.7038260845613934
2017-07-03 21:00:00,0.9235514785517142,0.26340986508893177,0.5537706381079883,0.2725780032928186,0.33501389670601933,0.6253690897776308,0.51237988799601,0.06297688766967299
2017-05-12 15:00:00,0.03221547463569363,0.2599629476672602,0.4123159303882173,0.4955250105664383,0.4140693750963649,0.5598630878205878,0.4277093567594509,0.7612471902514085
2017-06-13 21:00:00,0.923042787421779,0.45540445166866395,0.921909861668898,0.5325545713588246,0.6208948107313268,0.37519337101187333,0.6494469165616676,0.5826174889422207
2017-06-08 14:00:00,0.9160887955226591,0.31744576243004885,0.921909861668898,0.6526791642370534,0.2854817619857496,0.3330074246043383,0.5687478504193209,0.48433183436824545
2017-06-05 08:00:00,0.4798195022337767,0.614750842234703,0.921909861668898,0.49584657206774574,0.6318513478913071,0.639367777170203,0.4508278993485038,0.5624059588321504
2017-07-25 21:00:00,0.9266081667708402,0.23552614812043907,0.6287371709058361,0.5796237862736238,0.7122054761725423,0.5384183419088475,0.665125974563757,0.7038904983970512
2017-06-01 22:00:00,0.4750349709556169,0.6147308707890506,0.921909861668898,0.7476305325323667,0.5275060126668567,0.5373618065784801,0.6053847407730606,0.6370886211379005
2017-06-26 06:00:00,0.9363383755705057,0.22501889782675658,0.7362784471218226,0.6608597628301732,0.6530920992629139,0.5579561308109525,0.12674639373563984,0.5369390705363501
